track_name,artist,track_pop,artist_pop,duration,danceability,energy,acousticness,instrumentalness,liveness,valence,link
What I Like About You,The Romantics,67,60,2.9233333333333333,0.542,0.915,0.319,5.34e-05,0.171,0.92,open.spotify.com/track/6NdcSEhpGGAYXNnnhGS2s6
Do You Believe in Magic?,The Lovin' Spoonful,73,62,2.0971,0.553,0.738,0.213,0.0,0.339,0.759,open.spotify.com/track/1udKn1oNKYQSQ9OmiIWCMu
Piece Of My Heart,Janis Joplin,58,66,4.230066666666667,0.482,0.883,0.0891,0.00422,0.266,0.594,open.spotify.com/track/3PGAgwFWnFCisvjb3rLyuh
Band On The Run - Remastered 2010,Wings,74,68,5.2171,0.479,0.601,0.0832,0.00142,0.11,0.669,open.spotify.com/track/1H4idkmruFoJBg1DvUv2tY
Jet Airliner,Steve Miller Band,68,70,3.5944333333333334,0.574,0.664,0.0737,0.0,0.22,0.936,open.spotify.com/track/2zI3bUYn2pcF27of6i2oqK
My Sharona,The Knack,77,61,4.923333333333333,0.586,0.7,0.0589,0.00125,0.0318,0.897,open.spotify.com/track/1HOMkjp0nHMaTnfAkslCQj
Keep Yourself Alive,Queen,49,88,3.80555,0.504,0.729,0.234,0.0,0.0705,0.453,open.spotify.com/track/6WKoOXecrcYW8RmerNCxFB
Queen of the Highway,The Doors,50,76,2.7866666666666666,0.661,0.595,0.605,0.000667,0.0888,0.697,open.spotify.com/track/1tBMs9Rmw3UMvPJrsXsUyL
Blue Sunday,The Doors,56,76,2.2158166666666665,0.357,0.331,0.61,0.0396,0.0952,0.147,open.spotify.com/track/2g3JAKjKruTL40VffoGLmg
Waiting for the Sun,The Doors,57,76,3.9771,0.554,0.512,0.0836,0.000332,0.103,0.236,open.spotify.com/track/6KVM6U9Wcxgjh0jDjoRDgh
Peaches,The Presidents Of The United States Of America,69,62,2.86155,0.417,0.849,0.0146,0.000387,0.0673,0.594,open.spotify.com/track/3VEFybccRTeWSZRkJxDuNR
Brain Stew,Green Day,71,83,3.216666666666667,0.559,0.543,0.00133,2e-05,0.0577,0.337,open.spotify.com/track/1nLnpLXvl68RZCSjfkyiaa
Who Wants To Live Forever - Remastered 2011,Queen,67,88,4.9222166666666665,0.182,0.388,0.544,0.00134,0.114,0.0392,open.spotify.com/track/3SGP8It5WDnCONyApJKRTJ
Remedy,The Black Crowes,62,65,5.3773333333333335,0.411,0.978,0.00138,3.97e-06,0.0782,0.353,open.spotify.com/track/217a9W3cZ3ur40RFQW2pTo
Loser,Beck,70,69,3.9166666666666665,0.615,0.616,0.0399,0.000129,0.348,0.836,open.spotify.com/track/5NTZM8YYeKM2YsGSffVIge
Magic,Pilot,64,49,3.10555,0.393,0.588,0.345,0.0,0.134,0.728,open.spotify.com/track/500h8jAdr7LvzzXlm1qxtK
Right Back Where We Started From,Maxine Nightingale,64,52,3.2044333333333332,0.692,0.653,0.49,0.00707,0.455,0.901,open.spotify.com/track/00s8dO3RWrFkBqC9JIy6ag
Rio - 2009 Remaster,Duran Duran,65,71,5.622216666666667,0.544,0.873,0.0415,1.82e-05,0.0925,0.676,open.spotify.com/track/43eBgYRTmu5BJnCJDBU5Hb
"Girls, Girls, Girls",Mötley Crüe,55,74,4.5071,0.6,0.931,0.0296,7.1e-05,0.392,0.542,open.spotify.com/track/5xLyTbCFONUGUuG0LtUxjn
Wild Side,Mötley Crüe,49,74,4.699333333333334,0.596,0.896,0.00742,0.00057,0.372,0.456,open.spotify.com/track/41wWrTueWew7qUU0Ru87Mp
Surfin' Safari - Mono/Remastered 2012,The Beach Boys,36,75,2.108433333333333,0.535,0.735,0.814,8.79e-06,0.104,0.969,open.spotify.com/track/33u68P0JQghDAinGimfGo7
Listen to My Heart - 2016 Remaster,Ramones,35,70,1.97755,0.295,0.899,0.000715,0.000253,0.364,0.826,open.spotify.com/track/3cNNyJEgAY0Vu2MTym3oE3
Barbara Ann,The Beach Boys,62,75,2.23155,0.581,0.669,0.19,0.0,0.243,0.926,open.spotify.com/track/2KOt2JrCB720UxIbyzweQo
Standing Outside the Fire,The Country Gentlemen,49,43,3.8913,0.674,0.666,0.0885,0.0,0.129,0.695,open.spotify.com/track/7e1uCyZHVqC62jZFLhliEw
I Want You Back,The Jackson 5,79,70,2.9388833333333335,0.469,0.538,0.305,0.00012,0.37,0.886,open.spotify.com/track/5LxvwujISqiB8vpRYv887S
Truly Madly Deeply,Savage Garden,77,68,4.6211,0.555,0.698,0.403,0.0,0.0851,0.816,open.spotify.com/track/013AWvizllIUEC2FOBzOnh
Rock in the U.S.A.,KnightsBridge,1,33,2.81575,0.603,0.84,0.0219,0.000218,0.273,0.927,open.spotify.com/track/1ZAfX8glaHOzn25xniltnA
Maggie May,Rod Stewart,0,77,5.837766666666667,0.611,0.583,0.611,0.0853,0.0688,0.53,open.spotify.com/track/6c20LH3R4foocWLmYyojWq
"Dammit, I Changed Again",The Offspring,53,79,2.8148833333333334,0.408,0.943,3.37e-05,0.0214,0.118,0.659,open.spotify.com/track/2wInvm8hrvonqyArYUIpvi
(Can't Get My) Head Around You,The Offspring,62,79,2.246,0.539,0.814,0.00807,1.36e-05,0.0916,0.646,open.spotify.com/track/1qYcHo4wiesUC2VIRch45G
Give A Little Bit,Supertramp,77,72,4.136216666666667,0.531,0.818,0.0694,0.0096,0.263,0.471,open.spotify.com/track/6XUHsYE38CEbYunT983O9G
My Way,Elvis Presley,0,79,4.5371,0.522,0.304,0.883,0.0665,0.136,0.17,open.spotify.com/track/6XIxpCZ2yLrHttSxzFWaqW
Tutti Frutti,Elvis Presley,52,79,1.9593333333333334,0.635,0.618,0.68,0.0,0.189,0.912,open.spotify.com/track/6ePcDDP1t0GHmIQSBd7FwY
A Little Less Conversation - JXL Radio Edit Remix,Elvis Presley,0,79,3.51955,0.586,0.935,0.000155,0.277,0.159,0.58,open.spotify.com/track/4l2hnfUx0esSbITQa7iJt0
Total Eclipse of the Heart,Bonnie Tyler,0,70,4.5091,0.428,0.644,0.205,0.0,0.119,0.113,open.spotify.com/track/5p34sF7EskpzTuW3RGy9fs
Hooked On A Feeling,Blue Swede,77,62,2.8811,0.547,0.82,0.261,0.0,0.3,0.933,open.spotify.com/track/6Ac4NVYYl2U73QiTt11ZKd
I've Had The Time Of My Life - Dirty Dancing,The Oscar Hollywood Musicals,19,15,4.671766666666667,0.441,0.771,0.152,0.0411,0.139,0.617,open.spotify.com/track/3UIERnHZFYJSyRcMd6dsqX
Stayin' Alive - Remastered Version,Bee Gees,0,80,4.753333333333333,0.675,0.899,0.0696,0.000139,0.33,0.91,open.spotify.com/track/3LmpQiFNgFCnvAnhhvKUyI
Dancing Queen,ABBA,0,82,3.84,0.543,0.87,0.358,0.000939,0.792,0.754,open.spotify.com/track/01iyCAUm8EvOFqVWYJ3dVX
Send Me An Angel,Scorpions,0,76,4.553333333333334,0.231,0.43,0.448,0.00141,0.229,0.155,open.spotify.com/track/4rBgm0zIGwwAhuUibPehy2
No One Like You,Scorpions,64,76,4.108883333333333,0.601,0.928,0.014,0.000113,0.151,0.625,open.spotify.com/track/5hVepr5CHiTGtJY5bP4i5n
I Wanna Be Your Boyfriend - 2016 Remaster,Ramones,53,70,2.4051,0.502,0.837,0.00211,1.38e-05,0.12,0.677,open.spotify.com/track/70U8S3FnHJlwPuid3D2A5d
Take Me To The Top,Mötley Crüe,33,74,3.72955,0.299,0.785,3.21e-06,0.215,0.115,0.582,open.spotify.com/track/10MO1pApr5ItgeiyVgOgRI
Easy,Faith No More,70,66,3.116,0.506,0.554,0.339,0.000355,0.112,0.375,open.spotify.com/track/4Y3WqmBWmG23thvU9xEhMv
Sunday Rain,Foo Fighters,56,84,6.190883333333334,0.538,0.533,0.000536,0.000833,0.127,0.723,open.spotify.com/track/1tDM9ElAIOimEPBEnkXqe2
Cold Day In The Sun,Foo Fighters,54,84,3.3437666666666668,0.613,0.887,0.0643,2.92e-05,0.168,0.76,open.spotify.com/track/02O71P5xudugRmFCFsQe9E
Shadow of the Day,Linkin Park,56,87,4.839333333333333,0.534,0.393,0.00479,0.0107,0.107,0.0641,open.spotify.com/track/4Sxx1wd4nnB8ob8Zsujwrs
Black Betty,Ram Jam,74,61,3.9828833333333336,0.465,0.907,0.0241,0.00118,0.13,0.681,open.spotify.com/track/6kooDsorCpWVMGc994XjWN
I Heard It Through The Grapevine,Creedence Clearwater Revival,57,80,11.072216666666666,0.633,0.731,0.0698,0.28,0.0997,0.868,open.spotify.com/track/6Fu2DQzXvx28qYEPrXDikG
Still Ill - 2011 Remaster,The Smiths,60,76,3.362433333333333,0.404,0.927,0.0112,0.00678,0.163,0.49,open.spotify.com/track/0uLI1jac8ZJSSRG4QJDo3J
Territorial Pissings,Nirvana,11,86,2.382433333333333,0.285,0.979,0.000144,0.0,0.334,0.108,open.spotify.com/track/2mCBoSkJpSMKV0qLAh1dRj
Walk Like an Egyptian,The Bangles,66,65,3.411766666666667,0.724,0.891,0.00344,4.72e-05,0.3,0.818,open.spotify.com/track/1Jwc3ODLQxtbnS8M9TflSP
Magic Dance,David Bowie,60,81,4.210933333333333,0.735,0.854,0.0194,0.0,0.138,0.714,open.spotify.com/track/4EHZ571PqEo5hH4HSegSA3
California Girls,David Lee Roth,54,54,2.863766666666667,0.582,0.748,0.432,0.0,0.0707,0.433,open.spotify.com/track/4H3vuLX59XPqdtTpIesGyS
Bad Decisions,Two Door Cinema Club,0,71,4.9631,0.625,0.722,0.0472,0.00644,0.128,0.377,open.spotify.com/track/0G6tZCGxKrHAdrvS2iTG6W
Lick It Up,KISS,0,76,3.944,0.686,0.765,0.18,1.25e-05,0.246,0.582,open.spotify.com/track/7aGqzztb8FoK1wI27EUtGP
Cemetry Gates - 2011 Remaster,The Smiths,61,76,2.684,0.55,0.796,0.151,0.0,0.222,0.622,open.spotify.com/track/03yOjwHoOPDlTUg0NRxN6t
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,84,88,4.69355,0.601,0.532,0.432,6.25e-06,0.0925,0.341,open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
Fire and Rain,James Taylor,55,71,3.342983333333333,0.611,0.35,0.499,7.84e-06,0.0844,0.36,open.spotify.com/track/1XUKItaRs2494LclJwHhl8
Don't Be Cruel,Elvis Presley,59,79,2.0477666666666665,0.68,0.675,0.772,0.0,0.069,0.805,open.spotify.com/track/4zzXm1QJQXWLyUfFhWZBRg
Crying In the Chapel,Elvis Presley,48,79,2.387766666666667,0.404,0.246,0.94,3e-05,0.297,0.281,open.spotify.com/track/1Vzr9AOdHw65UHoK1Vuxls
Sweet Virginia,The Rolling Stones,60,82,4.442666666666667,0.477,0.74,0.502,1.31e-06,0.263,0.56,open.spotify.com/track/1hJrWWK74fKL7eeV3CFOvF
Moonage Daydream - 2012 Remaster,David Bowie,73,81,4.66155,0.56,0.605,0.0408,0.000162,0.0585,0.756,open.spotify.com/track/6mib3N4E8PZHAGQ3xy7bho
Everybody Hurts,R.E.M.,78,76,5.337766666666667,0.467,0.324,0.615,0.0248,0.118,0.166,open.spotify.com/track/6PypGyiu0Y2lCDBN1XZEnP
Send Me on My Way,Rusted Root,73,61,4.388883333333333,0.5,0.681,0.114,4.01e-05,0.139,0.745,open.spotify.com/track/6hs3SDnbO3f6VQuPO4KBEb
Don't Stop 'Til You Get Enough,Michael Jackson,78,85,6.0911,0.878,0.821,0.126,0.0461,0.183,0.947,open.spotify.com/track/46eu3SBuFCXWsPT39Yg3tJ
Can't Take My Eyes off You,Frankie Valli,72,65,3.3946666666666667,0.581,0.78,0.508,1.07e-05,0.0799,0.561,open.spotify.com/track/0bfvHnWWOeU1U5XeKyVLbW
Ants Marching,Dave Matthews Band,50,68,4.5197666666666665,0.637,0.856,0.0187,1.99e-05,0.0157,0.846,open.spotify.com/track/5S9Os6xwdncvFEhj0RJRHv
Shut Up and Dance,WALK THE MOON,85,73,3.318,0.578,0.866,0.00701,0.0,0.257,0.619,open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
Hard to Say I'm Sorry,Chicago,65,71,3.872,0.543,0.381,0.707,4.42e-06,0.249,0.188,open.spotify.com/track/58DXqHKK7TfxUmhCq2ux4E
Save a Prayer,Duran Duran,50,71,5.485766666666667,0.579,0.758,0.348,3.33e-05,0.335,0.652,open.spotify.com/track/4gXSJzN84xigfKeDUcVOav
It's Late - Remastered 2011,Queen,40,88,6.439333333333333,0.293,0.691,0.19,4e-06,0.0899,0.513,open.spotify.com/track/7pgv0D1HCBAFbGHNqHmegV
Fuck Authority,Pennywise,65,60,3.268666666666667,0.45,0.937,0.000887,0.00457,0.379,0.791,open.spotify.com/track/3Id64dLhfH7z0mmcylxuNp
Good Day Sunshine - Remastered 2009,The Beatles,62,88,2.1548833333333333,0.77,0.496,0.719,0.0,0.123,0.571,open.spotify.com/track/7HTH1ppjkkOe7RLoBDKXYJ
California Sun - Remastered Version,Ramones,0,70,2.1328833333333335,0.472,0.86,0.00303,0.000211,0.0798,0.585,open.spotify.com/track/6wsVjJTXgRuAZ4VE7WPk74
Teenage Lobotomy,Ramones,30,70,2.02555,0.515,0.59,0.000625,0.00119,0.109,0.98,open.spotify.com/track/7kgp94Ur9i8kjICRaeJXKe
The Invisible Man - Remastered 2011,Queen,59,88,3.961333333333333,0.704,0.792,0.188,0.0155,0.328,0.563,open.spotify.com/track/6VoiY3rukFPoqzP4AoGPU8
Crimson & Clover,Tommy James & The Shondells,61,58,3.494,0.408,0.692,0.235,0.0255,0.197,0.684,open.spotify.com/track/0I4yYE831a8SW8QIx6bz4x
I'm Against It - 2005 Remaster,Ramones,24,70,2.1224333333333334,0.367,0.975,0.00744,0.000104,0.203,0.963,open.spotify.com/track/5VTriYqz7PIJst0kDsSPSV
Needles and Pins - 2002 Remaster,Ramones,51,70,2.358433333333333,0.788,0.886,0.0143,0.000759,0.103,0.942,open.spotify.com/track/3TMvz08PqjPCVzINmbK06s
Burnout,Green Day,63,83,2.12555,0.5,0.921,0.000165,0.00118,0.0959,0.891,open.spotify.com/track/7dVDWf0wud70V4PgYfKnaG
Don't Go Breaking My Heart,Elton John,81,88,4.5906666666666665,0.729,0.844,0.149,2.87e-06,0.0604,0.777,open.spotify.com/track/7HW5WIw7ZgZORCzUxv5gW5
Ghostbusters,WALK THE MOON,59,73,3.744666666666667,0.693,0.887,0.00905,0.000118,0.777,0.656,open.spotify.com/track/4xTMKnLtz1PVfZRElleujx
This Magic Moment,Ben E. King,45,69,2.4587833333333333,0.327,0.439,0.727,0.0,0.138,0.545,open.spotify.com/track/48VbR0NaVDvJ4ZguFdS0xa
Ordinary Man (feat. Elton John),Ozzy Osbourne,59,74,5.028833333333333,0.428,0.599,0.0665,9.86e-06,0.137,0.134,open.spotify.com/track/6eEYGGFfFbtKHCgJM4uh9v
All I Want,A Day To Remember,1,73,3.3773333333333335,0.342,0.981,2.53e-05,0.0,0.343,0.207,open.spotify.com/track/3imITUqEhkebNbOoS1yrWm
Love Is for Suckers,Twisted Sister,40,66,3.4433333333333334,0.304,0.974,0.0214,0.00463,0.289,0.48,open.spotify.com/track/2SXfTXsfii1HNoEpuqVm5y
The End,The Doors,65,76,11.722883333333334,0.347,0.302,0.163,9.17e-05,0.14,0.0332,open.spotify.com/track/5UgT7w6zVZjP3oyawMzbiK
"Alabama Song (Whiskey Bar) - Live at the Hollywood Bowl, 1968",The Doors,17,76,1.5524333333333333,0.444,0.438,0.568,0.0,0.672,0.855,open.spotify.com/track/46zqqQfcVbVGcd0epWZhUJ
Lovesong - Remastered,The Cure,69,77,3.4711,0.611,0.791,0.326,0.862,0.217,0.856,open.spotify.com/track/2mIrfke7vosXAEWfz6ucyo
Just What I Needed,The Cars,73,68,3.7604333333333333,0.619,0.579,0.0152,6.4e-05,0.0858,0.69,open.spotify.com/track/4alHo6RGd0D3OUbTPExTHN
Runnin' Down A Dream,Tom Petty,70,72,4.866666666666666,0.451,0.89,0.00045,0.167,0.495,0.412,open.spotify.com/track/4AiMaeCXwsldpwvA5wu5gM
I Got You Babe,Sonny & Cher,68,56,3.168,0.629,0.795,0.136,5.44e-06,0.132,0.6,open.spotify.com/track/4SGBuq37Ol4HJr7pQqFMKa
Alright,Supergrass,75,62,3.014666666666667,0.467,0.958,0.000479,0.199,0.299,0.701,open.spotify.com/track/5xC8uOesnn0udeXAYlAnoY
Somebody Got Murdered - Remastered,The Clash,43,73,3.5731,0.486,0.94,0.000681,0.00508,0.0861,0.72,open.spotify.com/track/6izEYubQaf7odJ46scKEzr
Home,Foo Fighters,62,84,4.890883333333333,0.409,0.152,0.819,0.0222,0.1,0.112,open.spotify.com/track/2fDVMNQmFuMORDD3dP7GkN
Bankrobber - Remastered,The Clash,0,73,4.56555,0.623,0.628,0.0286,2.05e-05,0.105,0.668,open.spotify.com/track/326OKIhvo9ZJBcjGah2e1E
Happy Together,The Turtles,78,63,2.9382166666666665,0.584,0.367,0.55,1.38e-05,0.0818,0.588,open.spotify.com/track/1JO1xLtVc8mWhIoE3YaCL0
Old Time Rock & Roll,Bob Seger,77,71,3.2357666666666667,0.714,0.937,0.206,0.0,0.0731,0.964,open.spotify.com/track/5EOoMWIB9iK4ZpcSex9Ec7
There She Goes,The La's,72,59,2.7031,0.533,0.761,0.013,0.829,0.207,0.917,open.spotify.com/track/4c6vZqYHFur11FbWATIJ9P
Stop The World I Wanna Get Off With You,Arctic Monkeys,68,88,3.184,0.661,0.73,0.0537,3.44e-05,0.14,0.53,open.spotify.com/track/2QUlMbvD9bL8wHqfsoqoet
Monster Mash,"Bobby ""Boris"" Pickett",49,41,3.1917666666666666,0.66,0.542,0.113,0.0,0.346,0.592,open.spotify.com/track/6GmL39a9OazWtyMkAbJz7v
Cities On Flame with Rock and Roll,Blue Öyster Cult,57,66,4.044,0.337,0.886,0.0716,0.00156,0.204,0.648,open.spotify.com/track/0M7oqERflkrJVHD3IAZqxo
Same Old Song and Dance,Aerosmith,57,79,3.886,0.565,0.628,0.0672,0.000181,0.39,0.706,open.spotify.com/track/2ATTIE0sKIXysApJPlR3sB
Pride and Joy,Stevie Ray Vaughan,69,65,3.6597666666666666,0.427,0.626,0.0274,0.00395,0.106,0.743,open.spotify.com/track/1a2iF9XymafjRk56q7oCxo
Revolution - Remastered 2009,The Beatles,67,88,3.42155,0.407,0.834,0.0734,0.00021,0.241,0.71,open.spotify.com/track/3UDmHZcBTQp8Iu8droNtUl
Over the Hills and Far Away - 1990 Remaster,Led Zeppelin,0,80,4.822666666666667,0.412,0.54,0.0582,0.0717,0.0849,0.299,open.spotify.com/track/5KXdflxoxCcE9m5F2QoAUY
Machine Gun Man,Black Label Society,26,62,4.932216666666666,0.392,0.856,0.0832,9.85e-06,0.126,0.415,open.spotify.com/track/61TD4fadWZkFdpl1ameTB3
Take Me Home Tonight,Eddie Money,73,64,3.5193333333333334,0.608,0.768,0.101,1.41e-06,0.0942,0.748,open.spotify.com/track/7b4yGtR0rujvLi5EBfKKJ2
I'm Gonna Be (500 Miles),The Proclaimers,75,65,3.657766666666667,0.851,0.551,0.151,0.0,0.0827,0.807,open.spotify.com/track/66S14BkJDxgkYxLl5DCqOz
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,84,80,4.854883333333333,0.709,0.824,0.207,0.000307,0.0888,0.867,open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj
It's a Long Way to the Top (If You Wanna Rock 'N' Roll),AC/DC,74,84,5.020433333333333,0.456,0.863,0.133,0.0538,0.0553,0.532,open.spotify.com/track/7nemcVsXVFZF01iqpIIo2Y
And She Was - 2005 Remaster,Talking Heads,61,71,3.6568833333333335,0.697,0.846,0.0059,0.0256,0.0967,0.973,open.spotify.com/track/5nNZTUzinBDsnj3U76NJFC
Don't Look Back,Boston,63,70,6.00555,0.359,0.717,0.015,0.00365,0.36,0.47,open.spotify.com/track/4QySZtWymRGNgrwxZOODKF
Piano Man,Billy Joel,79,80,5.65,0.331,0.55,0.605,3.96e-06,0.192,0.429,open.spotify.com/track/70C4NyhjD5OZUMzvWZ3njJ
Zanzibar,Billy Joel,66,80,5.179333333333333,0.589,0.46,0.271,4.95e-05,0.224,0.705,open.spotify.com/track/70Znjq5VPKFrwlB7O26SWT
Rise To It,KISS,40,76,4.070433333333333,0.551,0.888,0.338,0.00277,0.317,0.287,open.spotify.com/track/7gAHDwN4iqkjFozSODtWBn
My Own Soul’s Warning,The Killers,46,81,4.574216666666667,0.354,0.963,0.00131,0.0029,0.082,0.0909,open.spotify.com/track/0vKKzWSLlzphACeBBqtVIC
Man Overboard,blink-182,60,80,2.7788833333333334,0.218,0.921,0.00133,7.66e-06,0.0777,0.612,open.spotify.com/track/1PRknVhZ6BsVX61MPrrVsV
Demon Fire,AC/DC,63,84,3.506,0.521,0.881,4.93e-06,0.0114,0.141,0.564,open.spotify.com/track/6jtUOVRO4p09Z7E35ERRL7
Broken Wings,Alter Bridge,56,65,5.11,0.449,0.72,0.00656,6.84e-05,0.127,0.114,open.spotify.com/track/7ePjtuqKqa0ZbzznCNqiEf
Cigarette Daydreams,Cage The Elephant,1,79,3.479416666666667,0.638,0.668,0.0822,0.0,0.0815,0.299,open.spotify.com/track/6EThJr4Dq1Y93JspecGU2F
Head Games,Foreigner,59,72,3.628433333333333,0.678,0.693,0.0139,0.0,0.0596,0.623,open.spotify.com/track/5nk6wxUSFUBxUKxjz0fKD6
Roadhouse Blues,The Doors,73,76,4.063766666666667,0.623,0.633,0.336,4.6e-05,0.147,0.895,open.spotify.com/track/1Q5kgpp4pmyGqPwNBzkSrw
"Take My Breath Away - Love Theme from ""Top Gun""",Berlin,73,63,4.262216666666666,0.497,0.719,0.0613,0.0,0.411,0.547,open.spotify.com/track/15MJ5NThPjj6xhPcts8MiY
The Man Who Sold The World,Nirvana,79,86,4.35155,0.483,0.753,0.425,0.000142,0.257,0.42,open.spotify.com/track/15VRO9CQwMpbqUYA7e6Hwg
Superman,Goldfinger,67,61,3.0837666666666665,0.429,0.937,0.000131,0.0002,0.0807,0.894,open.spotify.com/track/4X3qGigyU6ARi3HP4lWD95
99 Red Balloons,Goldfinger,68,61,3.81955,0.285,0.843,0.00103,0.00037,0.327,0.282,open.spotify.com/track/0rOTMSSa6yscfOrGnzfheM
Halfway There,Soundgarden,39,71,3.2691,0.596,0.886,0.00959,7.51e-05,0.118,0.198,open.spotify.com/track/1a8nzW9wIbqtkRvnEmUyHQ
Good Old-Fashioned Lover Boy - Remastered 2011,Queen,75,88,2.886216666666667,0.543,0.461,0.577,0.0,0.0563,0.385,open.spotify.com/track/1n7xFAY4xoPeqRvrkzAtsw
Back on the Chain Gang,Morrissey,58,64,3.85,0.49,0.841,8.01e-05,0.129,0.119,0.718,open.spotify.com/track/1QMS4FA3cbOdyff60sDBJy
Perfect,Simple Plan,73,73,4.6171,0.494,0.672,0.0273,0.0,0.105,0.557,open.spotify.com/track/4j3X4KX8rURekAVIFUhI23
Welcome to My Life,Simple Plan,72,73,3.4462166666666665,0.421,0.858,0.0134,0.0,0.067,0.491,open.spotify.com/track/10rChmECwPcvTTj4w07hq4
Save You,Simple Plan,56,73,3.7644333333333333,0.237,0.864,0.000214,0.0,0.174,0.489,open.spotify.com/track/7mGk4gOciSMNc4W1S5W5dy
Scars,Papa Roach,65,76,3.4699833333333334,0.455,0.929,0.0875,0.0,0.226,0.484,open.spotify.com/track/3TAtUJc4Sj913Cs5gBUeu0
Iris,The Goo Goo Dolls,83,73,4.82555,0.315,0.715,0.00125,7.97e-06,0.0942,0.497,open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
Through The Fire And Flames,DragonForce,70,64,7.318666666666667,0.153,0.953,0.00152,0.0062,0.366,0.14,open.spotify.com/track/2eB7JqIY4hTTSz31h6bjwR
Can't Take My Eyes off You,Muse,61,80,3.518666666666667,0.357,0.678,0.0371,0.0195,0.217,0.281,open.spotify.com/track/3Y4m9Td603gbfMB86UNafs
Madness,Muse,71,80,4.684,0.502,0.417,0.127,0.00419,0.106,0.218,open.spotify.com/track/0c4IEciLCDdXEhhKxj4ThA
bloody valentine,Machine Gun Kelly,62,90,3.4193,0.533,0.858,0.00021,0.0,0.148,0.506,open.spotify.com/track/7FfCyM2CMWorArcWFtQ7ZX
Leash - Remastered,Pearl Jam,46,78,3.1431,0.426,0.921,7.35e-05,0.00854,0.221,0.374,open.spotify.com/track/52FlqmFHKaTV0dDMEe0F4F
You And Me,Lifehouse,78,68,3.2582166666666668,0.459,0.427,0.114,0.0,0.168,0.354,open.spotify.com/track/0815caqt2Lytro5EIzMufT
Freaks,Surf Curse,2,75,2.4506,0.346,0.944,4.16e-05,0.565,0.0546,0.403,open.spotify.com/track/0HUTL8i4y4MiGCPId7M7wb
Last Train Home,John Mayer,5,82,3.1218166666666667,0.588,0.85,0.168,0.00202,0.0465,0.768,open.spotify.com/track/1fzf9Aad4y1RWrmwosAK5y
I Can See Clearly Now,Johnny Nash,63,59,2.782216666666667,0.658,0.468,0.521,8.38e-05,0.066,0.684,open.spotify.com/track/30SCXVFyQGOFMdKnbgJS18
The Power Of Love,Huey Lewis & The News,77,67,3.90555,0.768,0.829,0.0964,2.92e-05,0.097,0.962,open.spotify.com/track/2olVm1lHicpveMAo4AUDRB
Something Good Can Work,Two Door Cinema Club,48,71,2.7364333333333333,0.647,0.829,0.00528,0.000571,0.173,0.688,open.spotify.com/track/4EDazAWt83s5ewg3Sfgi0K
Bound,The Ponderosa Twins Plus One,0,29,3.2784333333333335,0.483,0.529,0.766,0.0249,0.199,0.673,open.spotify.com/track/5XZ550eCFStfHHDf5HFq8q
Somebody's Watching Me,Rockwell,70,62,4.8931,0.794,0.579,0.116,2.97e-05,0.0576,0.874,open.spotify.com/track/2gGdO0zLa9W8ce1Ig0BzFK
Tonight You Belong To Me,Patience & Prudence,53,44,1.9222166666666667,0.695,0.278,0.938,0.0,0.0858,0.742,open.spotify.com/track/6TGjPUIJuJYRnHc4tXiQDI
